t,x,y
0.000,0.000,0.000
0.020,0.000,0.000
0.040,0.000,0.000
0.060,0.000,0.000
0.080,0.000,0.000
0.100,0.000,0.000
0.120,0.000,0.000
0.140,0.000,0.000
0.160,0.000,0.000
0.180,0.000,0.000
0.200,0.000,0.000
0.220,0.000,0.000
0.240,0.000,0.000
0.260,0.000,0.000
0.280,0.000,0.000
0.300,0.000,0.000
0.320,0.000,0.000
0.340,0.000,0.000
0.360,0.000,0.000
0.380,0.000,0.000
0.400,0.000,0.000
0.420,0.000,0.000
0.440,0.000,0.000
0.460,0.000,0.000
0.480,0.000,0.000
0.500,0.000,0.000
0.520,0.000,0.000
0.540,0.000,0.000
0.560,0.000,0.000
